 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,Median,%Area,Slice,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,MinThr,MaxThr
34,pear,10000,101.924,124.915,0,0,255,50,49,47.926,54.472,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,39.97,1,0,0,135,100,1,1,1,0,255
35,pear,10000,102.102,124.951,0,0,255,50,49,47.876,54.522,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,40.04,1,0,0,135,100,1,1,1,0,255
36,pear,10000,102.408,125.013,0,0,255,50,49,47.842,54.481,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,40.16,1,0,0,135,100,1,1,1,0,255
37,pear,10000,102.587,125.049,0,0,255,50,49,49.291,54.471,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,40.23,1,0,0,135,100,1,1,1,0,255
38,pear,10000,102.995,125.129,0,0,255,50,49,49.265,54.462,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,40.39,1,0,0,135,100,1,1,1,0,255
39,pear,10000,102.918,125.114,0,0,255,50,49,47.74,54.46,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,40.36,1,0,0,135,100,1,1,1,0,255
40,pear,10000,103.02,125.134,0,0,255,50,49,49.199,54.455,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,40.4,1,0,0,135,100,1,1,1,0,255
41,pear,10000,103.198,125.169,0,0,255,50,49,49.195,54.429,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,40.47,1,0,0,135,100,1,1,1,0,255
42,pear,10000,103.352,125.199,0,0,255,50,49,49.16,54.501,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,40.53,1,0,0,135,100,1,1,1,0,255
43,pear,10000,97.129,123.836,0,0,255,50,49,55.58,49.732,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,38.09,1,0,0,135,100,1,1,1,0,255
44,pear,10000,94.171,123.073,0,0,255,50,49,55.438,50.895,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,36.93,1,0,0,135,100,1,1,1,0,255
45,pear,10000,90.474,122.012,0,0,255,50,49,54.825,49.773,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,35.48,1,0,0,135,100,1,1,1,0,255
46,pear,10000,78.03,117.517,0,0,255,50,49,51.83,49.555,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,30.6,1,0,0,135,100,1,1,1,0,255
47,pear,10000,78.795,117.837,0,0,255,50,49,51.96,49.528,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,30.9,1,0,0,135,100,1,1,1,0,255
48,pear,10000,79.968,118.315,0,0,255,50,49,52.085,49.501,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,31.36,1,0,0,135,100,1,1,1,0,255
49,pear,10000,143.31,126.522,255,0,255,50,49,42.12,53.697,400,0,99,100,100,112.838,112.838,0,0.785,141.421,255,56.2,1,0,0,135,100,1,1,1,0,255
50,pear,10000,143.514,126.497,255,0,255,50,49,42.386,53.71,400,0,99,100,100,112.838,112.838,0,0.785,141.421,255,56.28,1,0,0,135,100,1,1,1,0,255
51,pear,10000,68.693,112.591,0,0,255,50,49,53.404,49.514,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,32.02,1,0,0,135,100,1,1,1,0,255
1,pear,2346,255,0,255,255,255,53.288,51.581,53.288,51.581,400,0,99,100,100,56.715,52.668,79.71,0.184,141.421,255,23.46,1,0,0,135,100,1.077,0.929,1,255,255
3,pear,2365,255,0,255,255,255,53.32,51.465,53.32,51.465,400,0,99,100,100,56.781,53.032,80.141,0.186,141.421,255,23.65,1,0,0,135,100,1.071,0.934,1,255,255
4,pear,2399,255,0,255,255,255,53.348,51.233,53.348,51.233,400,0,99,100,100,57.081,53.512,80.422,0.188,141.421,255,23.99,1,0,0,135,100,1.067,0.937,1,255,255
5,pear,2188,255,0,255,255,255,51.799,48.926,51.799,48.926,400,0,99,100,100,54.304,51.301,81.187,0.172,141.421,255,21.88,1,0,0,135,100,1.059,0.945,1,255,255
6,pear,2227,255,0,255,255,255,51.898,48.953,51.898,48.953,400,0,99,100,100,54.746,51.794,82.226,0.175,141.421,255,22.27,1,0,0,135,100,1.057,0.946,1,255,255
7,pear,2266,255,0,255,255,255,52.185,48.809,52.185,48.809,400,0,99,100,100,55.121,52.342,84.512,0.178,141.421,255,22.66,1,0,0,135,100,1.053,0.95,1,255,255
8,pear,2291,255,0,255,255,255,52.299,48.838,52.299,48.838,400,0,99,100,100,55.238,52.807,86.758,0.18,141.421,255,22.91,1,0,0,135,100,1.046,0.956,1,255,255
9,pear,2093,255,0,255,255,255,50.339,51.387,50.339,51.387,400,0,99,100,100,52.722,50.546,89.698,0.164,141.421,255,20.93,1,0,0,135,100,1.043,0.959,1,255,255
10,pear,2115,255,0,255,255,255,50.299,51.117,50.299,51.117,400,0,99,100,100,52.961,50.847,91.392,0.166,141.421,255,21.15,1,0,0,135,100,1.042,0.96,1,255,255
11,pear,2149,255,0,255,255,255,50.168,45.843,50.168,45.843,400,0,99,100,100,53.05,51.577,94.67,0.169,141.421,255,21.49,1,0,0,135,100,1.029,0.972,1,255,255
12,pear,2166,255,0,255,255,255,50.508,45.737,50.508,45.737,400,0,99,100,100,53.239,51.801,98.83,0.17,141.421,255,21.66,1,0,0,135,100,1.028,0.973,1,255,255
13,pear,2168,255,0,255,255,255,50.688,45.659,50.688,45.659,400,0,99,100,100,53.357,51.734,103.33,0.17,141.421,255,21.68,1,0,0,135,100,1.031,0.97,1,255,255
14,pear,2182,255,0,255,255,255,50.5,45.734,50.5,45.734,400,0,99,100,100,53.568,51.864,107.767,0.171,141.421,255,21.82,1,0,0,135,100,1.033,0.968,1,255,255
15,pear,2218,255,0,255,255,255,50.567,45.897,50.567,45.897,400,0,99,100,100,53.967,52.329,112.997,0.174,141.421,255,22.18,1,0,0,135,100,1.031,0.97,1,255,255
16,pear,2032,255,0,255,255,255,53.042,48.323,53.042,48.323,400,0,99,100,100,51.821,49.926,111.373,0.16,141.421,255,20.32,1,0,0,135,100,1.038,0.963,1,255,255
17,pear,2235,255,0,255,255,255,50.461,45.87,50.461,45.87,400,0,99,100,100,54.235,52.47,117.994,0.176,141.421,255,22.35,1,0,0,135,100,1.034,0.967,1,255,255
18,pear,4555,255,0,255,255,255,38.983,48.408,38.983,48.408,400,0,99,100,100,81.785,70.913,97.275,0.358,141.421,255,45.55,1,0,0,135,100,1.153,0.867,1,255,255
19,pear,4654,255,0,255,255,255,39.12,49.226,39.12,49.226,400,0,99,100,100,82.538,71.793,94.255,0.366,141.421,255,46.54,1,0,0,135,100,1.15,0.87,1,255,255
20,pear,4650,255,0,255,255,255,39.325,49.246,39.325,49.246,400,0,99,100,100,82.424,71.83,94.109,0.365,141.421,255,46.5,1,0,0,135,100,1.147,0.871,1,255,255
21,pear,4771,255,0,255,255,255,39.488,48.448,39.488,48.448,400,0,99,100,100,83.653,72.617,96.406,0.375,141.421,255,47.71,1,0,0,135,100,1.152,0.868,1,255,255
22,pear,4887,255,0,255,255,255,39.76,49.166,39.76,49.166,400,0,99,100,100,84.487,73.649,93.568,0.384,141.421,255,48.87,1,0,0,135,100,1.147,0.872,1,255,255
23,pear,4848,255,0,255,255,255,39.901,49.16,39.901,49.16,400,0,99,100,100,84.085,73.41,93.279,0.381,141.421,255,48.48,1,0,0,135,100,1.145,0.873,1,255,255
24,pear,4815,255,0,255,255,255,40.107,49.153,40.107,49.153,400,0,99,100,100,83.711,73.236,93.209,0.378,141.421,255,48.15,1,0,0,135,100,1.143,0.875,1,255,255
25,pear,4701,255,0,255,255,255,39.182,48.389,39.182,48.389,400,0,99,100,100,83.513,71.671,95.642,0.369,141.421,255,47.01,1,0,0,135,100,1.165,0.858,1,255,255
26,pear,4682,255,0,255,255,255,39.288,48.438,39.288,48.438,400,0,99,100,100,83.233,71.622,95.446,0.368,141.421,255,46.82,1,0,0,135,100,1.162,0.86,1,255,255
27,pear,4653,255,0,255,255,255,39.563,48.408,39.563,48.408,400,0,99,100,100,82.804,71.547,95.822,0.365,141.421,255,46.53,1,0,0,135,100,1.157,0.864,1,255,255
28,pear,4652,255,0,255,255,255,39.74,48.355,39.74,48.355,400,0,99,100,100,82.785,71.548,95.905,0.365,141.421,255,46.52,1,0,0,135,100,1.157,0.864,1,255,255
29,pear,4631,255,0,255,255,255,39.892,48.356,39.892,48.356,400,0,99,100,100,82.502,71.469,95.435,0.364,141.421,255,46.31,1,0,0,135,100,1.154,0.866,1,255,255
30,pear,4623,255,0,255,255,255,40.068,48.369,40.068,48.369,400,0,99,100,100,82.296,71.524,95.385,0.363,141.421,255,46.23,1,0,0,135,100,1.151,0.869,1,255,255
31,pear,4613,255,0,255,255,255,40.309,48.341,40.309,48.341,400,0,99,100,100,82.065,71.57,95.95,0.362,141.421,255,46.13,1,0,0,135,100,1.147,0.872,1,255,255
32,pear,4599,255,0,255,255,255,40.379,48.295,40.379,48.295,400,0,99,100,100,81.901,71.496,95.977,0.361,141.421,255,45.99,1,0,0,135,100,1.146,0.873,1,255,255
33,pear,4440,255,0,255,255,255,39.279,48.876,39.279,48.876,400,0,99,100,100,81.184,69.635,93.693,0.349,141.421,255,44.4,1,0,0,135,100,1.166,0.858,1,255,255
34,pear,4421,255,0,255,255,255,39.453,48.928,39.453,48.928,400,0,99,100,100,80.984,69.508,93.628,0.347,141.421,255,44.21,1,0,0,135,100,1.165,0.858,1,255,255
35,pear,4409,255,0,255,255,255,39.591,48.858,39.591,48.858,400,0,99,100,100,80.779,69.494,93.587,0.346,141.421,255,44.09,1,0,0,135,100,1.162,0.86,1,255,255
36,pear,4386,255,0,255,255,255,39.983,48.871,39.983,48.871,400,0,99,100,100,80.429,69.433,93.481,0.344,141.421,255,43.86,1,0,0,135,100,1.158,0.863,1,255,255
37,pear,4367,255,0,255,255,255,40.207,48.847,40.207,48.847,400,0,99,100,100,80.116,69.403,93.756,0.343,141.421,255,43.67,1,0,0,135,100,1.154,0.866,1,255,255
38,pear,4361,255,0,255,255,255,40.395,48.879,40.395,48.879,400,0,99,100,100,80.016,69.393,93.879,0.343,141.421,255,43.61,1,0,0,135,100,1.153,0.867,1,255,255
39,pear,4310,255,0,255,255,255,40.558,48.786,40.558,48.786,400,0,99,100,100,79.589,68.95,93.782,0.339,141.421,255,43.1,1,0,0,135,100,1.154,0.866,1,255,255
40,pear,4316,255,0,255,255,255,40.819,48.744,40.819,48.744,400,0,99,100,100,79.49,69.132,93.982,0.339,141.421,255,43.16,1,0,0,135,100,1.15,0.87,1,255,255
41,pear,4198,255,0,255,255,255,39.715,47.751,39.715,47.751,400,0,99,100,100,79.226,67.466,96.086,0.33,141.421,255,41.98,1,0,0,135,100,1.174,0.852,1,255,255
42,pear,4176,255,0,255,255,255,39.85,47.748,39.85,47.748,400,0,99,100,100,79.009,67.297,96.314,0.328,141.421,255,41.76,1,0,0,135,100,1.174,0.852,1,255,255
43,pear,4155,255,0,255,255,255,40.054,47.738,40.054,47.738,400,0,99,100,100,78.786,67.148,96.292,0.326,141.421,255,41.55,1,0,0,135,100,1.173,0.852,1,255,255
44,pear,4128,255,0,255,255,255,40.255,47.515,40.255,47.515,400,0,99,100,100,78.467,66.983,96.466,0.324,141.421,255,41.28,1,0,0,135,100,1.171,0.854,1,255,255
45,pear,4128,255,0,255,255,255,40.343,47.597,40.343,47.597,400,0,99,100,100,78.451,66.996,96.246,0.324,141.421,255,41.28,1,0,0,135,100,1.171,0.854,1,255,255
46,pear,4092,255,0,255,255,255,40.501,47.481,40.501,47.481,400,0,99,100,100,78.103,66.708,96.156,0.321,141.421,255,40.92,1,0,0,135,100,1.171,0.854,1,255,255
47,pear,4092,255,0,255,255,255,40.709,47.517,40.709,47.517,400,0,99,100,100,78.022,66.777,96.077,0.321,141.421,255,40.92,1,0,0,135,100,1.168,0.856,1,255,255
48,pear,4066,255,0,255,255,255,40.614,47.406,40.614,47.406,400,0,99,100,100,77.849,66.5,96.317,0.319,141.421,255,40.66,1,0,0,135,100,1.171,0.854,1,255,255
49,pear,4056,255,0,255,255,255,40.891,47.341,40.891,47.341,400,0,99,100,100,77.672,66.488,96.138,0.319,141.421,255,40.56,1,0,0,135,100,1.168,0.856,1,255,255
50,pear,4043,255,0,255,255,255,41.048,47.304,41.048,47.304,400,0,99,100,100,77.647,66.296,95.964,0.318,141.421,255,40.43,1,0,0,135,100,1.171,0.854,1,255,255
51,pear,3996,255,0,255,255,255,41.29,47.19,41.29,47.19,400,0,99,100,100,77.114,65.978,95.773,0.314,141.421,255,39.96,1,0,0,135,100,1.169,0.856,1,255,255
52,pear,3959,255,0,255,255,255,41.351,47.085,41.351,47.085,400,0,99,100,100,76.931,65.523,96.274,0.311,141.421,255,39.59,1,0,0,135,100,1.174,0.852,1,255,255
53,pear,3977,255,0,255,255,255,41.51,47.142,41.51,47.142,400,0,99,100,100,77.079,65.694,96.059,0.312,141.421,255,39.77,1,0,0,135,100,1.173,0.852,1,255,255
54,pear,3950,255,0,255,255,255,41.719,47.027,41.719,47.027,400,0,99,100,100,76.807,65.48,95.906,0.31,141.421,255,39.5,1,0,0,135,100,1.173,0.853,1,255,255
55,pear,3947,255,0,255,255,255,41.85,47.023,41.85,47.023,400,0,99,100,100,76.694,65.526,95.769,0.31,141.421,255,39.47,1,0,0,135,100,1.17,0.854,1,255,255
56,pear,4026,255,0,255,255,255,43.491,47.978,43.491,47.978,400,0,99,100,100,76.754,66.785,93.422,0.316,141.421,255,40.26,1,0,0,135,100,1.149,0.87,1,255,255
57,pear,4014,255,0,255,255,255,43.604,48.013,43.604,48.013,400,0,99,100,100,76.783,66.561,93.221,0.315,141.421,255,40.14,1,0,0,135,100,1.154,0.867,1,255,255
58,pear,4006,255,0,255,255,255,43.762,47.934,43.762,47.934,400,0,99,100,100,76.676,66.522,93.23,0.315,141.421,255,40.06,1,0,0,135,100,1.153,0.868,1,255,255
59,pear,3996,255,0,255,255,255,43.91,47.853,43.91,47.853,400,0,99,100,100,76.58,66.438,92.852,0.314,141.421,255,39.96,1,0,0,135,100,1.153,0.868,1,255,255
60,pear,3962,255,0,255,255,255,44.128,47.802,44.128,47.802,400,0,99,100,100,76.357,66.066,92.719,0.311,141.421,255,39.62,1,0,0,135,100,1.156,0.865,1,255,255
61,pear,3974,255,0,255,255,255,44.285,47.884,44.285,47.884,400,0,99,100,100,76.496,66.145,92.619,0.312,141.421,255,39.74,1,0,0,135,100,1.156,0.865,1,255,255
62,pear,3948,255,0,255,255,255,44.343,47.751,44.343,47.751,400,0,99,100,100,76.303,65.879,92.425,0.31,141.421,255,39.48,1,0,0,135,100,1.158,0.863,1,255,255
63,pear,3932,255,0,255,255,255,44.532,47.783,44.532,47.783,400,0,99,100,100,76.167,65.729,92.308,0.309,141.421,255,39.32,1,0,0,135,100,1.159,0.863,1,255,255
64,pear,3908,255,0,255,255,255,44.662,47.656,44.662,47.656,400,0,99,100,100,75.961,65.505,91.965,0.307,141.421,255,39.08,1,0,0,135,100,1.16,0.862,1,255,255
65,pear,3912,255,0,255,255,255,44.836,47.624,44.836,47.624,400,0,99,100,100,75.984,65.552,91.686,0.307,141.421,255,39.12,1,0,0,135,100,1.159,0.863,1,255,255
66,pear,3906,255,0,255,255,255,44.987,47.533,44.987,47.533,400,0,99,100,100,75.976,65.458,91.782,0.307,141.421,255,39.06,1,0,0,135,100,1.161,0.862,1,255,255
67,pear,3892,255,0,255,255,255,45.103,47.568,45.103,47.568,400,0,99,100,100,75.855,65.328,91.69,0.306,141.421,255,38.92,1,0,0,135,100,1.161,0.861,1,255,255
68,pear,3892,255,0,255,255,255,45.226,47.557,45.226,47.557,400,0,99,100,100,75.807,65.369,91.509,0.306,141.421,255,38.92,1,0,0,135,100,1.16,0.862,1,255,255
69,pear,3888,255,0,255,255,255,45.394,47.52,45.394,47.52,400,0,99,100,100,75.717,65.38,91.296,0.305,141.421,255,38.88,1,0,0,135,100,1.158,0.863,1,255,255
70,pear,3884,255,0,255,255,255,45.59,47.531,45.59,47.531,400,0,99,100,100,75.676,65.347,90.771,0.305,141.421,255,38.84,1,0,0,135,100,1.158,0.864,1,255,255
71,pear,3880,255,0,255,255,255,45.652,47.506,45.652,47.506,400,0,99,100,100,75.609,65.338,90.817,0.305,141.421,255,38.8,1,0,0,135,100,1.157,0.864,1,255,255
72,pear,3858,255,0,255,255,255,45.814,47.499,45.814,47.499,400,0,99,100,100,75.417,65.133,90.433,0.303,141.421,255,38.58,1,0,0,135,100,1.158,0.864,1,255,255
73,pear,3863,255,0,255,255,255,45.974,47.466,45.974,47.466,400,0,99,100,100,75.476,65.167,90.547,0.303,141.421,255,38.63,1,0,0,135,100,1.158,0.863,1,255,255
74,pear,3857,255,0,255,255,255,46.046,47.397,46.046,47.397,400,0,99,100,100,75.37,65.157,90.621,0.303,141.421,255,38.57,1,0,0,135,100,1.157,0.865,1,255,255
75,pear,3847,255,0,255,255,255,46.031,47.357,46.031,47.357,400,0,99,100,100,75.263,65.081,90.258,0.302,141.421,255,38.47,1,0,0,135,100,1.156,0.865,1,255,255
76,pear,3867,255,0,255,255,255,46.224,47.366,46.224,47.366,400,0,99,100,100,75.337,65.355,90.063,0.304,141.421,255,38.67,1,0,0,135,100,1.153,0.867,1,255,255
77,pear,3867,255,0,255,255,255,46.443,47.376,46.443,47.376,400,0,99,100,100,75.322,65.367,89.42,0.304,141.421,255,38.67,1,0,0,135,100,1.152,0.868,1,255,255
78,pear,3884,255,0,255,255,255,46.453,47.386,46.453,47.386,400,0,99,100,100,75.449,65.545,89.537,0.305,141.421,255,38.84,1,0,0,135,100,1.151,0.869,1,255,255
79,pear,3880,255,0,255,255,255,46.507,47.338,46.507,47.338,400,0,99,100,100,75.369,65.546,89.117,0.305,141.421,255,38.8,1,0,0,135,100,1.15,0.87,1,255,255
80,pear,3889,255,0,255,255,255,46.497,47.216,46.497,47.216,400,0,99,100,100,75.358,65.708,89.224,0.305,141.421,255,38.89,1,0,0,135,100,1.147,0.872,1,255,255
81,pear,3885,255,0,255,255,255,46.496,47.315,46.496,47.315,400,0,99,100,100,75.353,65.645,88.678,0.305,141.421,255,38.85,1,0,0,135,100,1.148,0.871,1,255,255
82,pear,3891,255,0,255,255,255,46.574,47.265,46.574,47.265,400,0,99,100,100,75.323,65.772,88.86,0.306,141.421,255,38.91,1,0,0,135,100,1.145,0.873,1,255,255
83,pear,3885,255,0,255,255,255,46.595,47.224,46.595,47.224,400,0,99,100,100,75.235,65.748,88.749,0.305,141.421,255,38.85,1,0,0,135,100,1.144,0.874,1,255,255
84,pear,3910,255,0,255,255,255,46.791,47.175,46.791,47.175,400,0,99,100,100,75.287,66.125,88.802,0.307,141.421,255,39.1,1,0,0,135,100,1.139,0.878,1,255,255
85,pear,3782,255,0,255,255,255,45.515,48.053,45.515,48.053,400,0,99,100,100,74.534,64.606,88.404,0.297,141.421,255,37.82,1,0,0,135,100,1.154,0.867,1,255,255
86,pear,3789,255,0,255,255,255,45.625,48.064,45.625,48.064,400,0,99,100,100,74.512,64.745,88.288,0.298,141.421,255,37.89,1,0,0,135,100,1.151,0.869,1,255,255
87,pear,3801,255,0,255,255,255,45.604,47.972,45.604,47.972,400,0,99,100,100,74.588,64.884,88.275,0.299,141.421,255,38.01,1,0,0,135,100,1.15,0.87,1,255,255
88,pear,3779,255,0,255,255,255,45.704,47.926,45.704,47.926,400,0,99,100,100,74.302,64.757,88.147,0.297,141.421,255,37.79,1,0,0,135,100,1.147,0.872,1,255,255
89,pear,3942,255,0,255,255,255,46.809,46.94,46.809,46.94,400,0,99,100,100,75.22,66.726,88.344,0.31,141.421,255,39.42,1,0,0,135,100,1.127,0.887,1,255,255
90,pear,3831,255,0,255,255,255,45.578,47.916,45.578,47.916,400,0,99,100,100,74.571,65.412,87.373,0.301,141.421,255,38.31,1,0,0,135,100,1.14,0.877,1,255,255
91,pear,3831,255,0,255,255,255,45.593,47.875,45.593,47.875,400,0,99,100,100,74.456,65.512,87.714,0.301,141.421,255,38.31,1,0,0,135,100,1.137,0.88,1,255,255
92,pear,3855,255,0,255,255,255,45.446,47.88,45.446,47.88,400,0,99,100,100,74.597,65.798,87.696,0.303,141.421,255,38.55,1,0,0,135,100,1.134,0.882,1,255,255
93,pear,3706,255,0,255,255,255,46.082,46.688,46.082,46.688,400,0,99,100,100,73.153,64.503,88.883,0.291,141.421,255,37.06,1,0,0,135,100,1.134,0.882,1,255,255
94,pear,3888,255,0,255,255,255,45.191,47.821,45.191,47.821,400,0,99,100,100,74.772,66.206,87.76,0.305,141.421,255,38.88,1,0,0,135,100,1.129,0.885,1,255,255
95,pear,3882,255,0,255,255,255,45.429,47.75,45.429,47.75,400,0,99,100,100,74.787,66.09,86.987,0.305,141.421,255,38.82,1,0,0,135,100,1.132,0.884,1,255,255
96,pear,3901,255,0,255,255,255,45.436,47.688,45.436,47.688,400,0,99,100,100,74.826,66.379,86.869,0.306,141.421,255,39.01,1,0,0,135,100,1.127,0.887,1,255,255
97,pear,3917,255,0,255,255,255,45.341,47.624,45.341,47.624,400,0,99,100,100,74.876,66.607,86.947,0.308,141.421,255,39.17,1,0,0,135,100,1.124,0.89,1,255,255
98,pear,3921,255,0,255,255,255,45.237,47.595,45.237,47.595,400,0,99,100,100,74.935,66.623,87.065,0.308,141.421,255,39.21,1,0,0,135,100,1.125,0.889,1,255,255
99,pear,3965,255,0,255,255,255,45.134,47.635,45.134,47.635,400,0,99,100,100,75.177,67.154,86.012,0.311,141.421,255,39.65,1,0,0,135,100,1.119,0.893,1,255,255
100,pear,3970,255,0,255,255,255,45.118,47.601,45.118,47.601,400,0,99,100,100,75.139,67.273,86.524,0.312,141.421,255,39.7,1,0,0,135,100,1.117,0.895,1,255,255
101,pear,3827,255,0,255,255,255,45.456,46.496,45.456,46.496,400,0,99,100,100,73.571,66.231,87.821,0.301,141.421,255,38.27,1,0,0,135,100,1.111,0.9,1,255,255
102,pear,3714,255,0,255,255,255,45.907,47.532,45.907,47.532,400,0,99,100,100,72.443,65.276,86.324,0.292,141.421,255,37.14,1,0,0,135,100,1.11,0.901,1,255,255
103,pear,3559,255,0,255,255,255,46.575,46.027,46.575,46.027,400,0,99,100,100,70.684,64.109,86.539,0.28,141.421,255,35.59,1,0,0,135,100,1.103,0.907,1,255,255
104,pear,3399,255,0,255,255,255,47.186,47.152,47.186,47.152,400,0,99,100,100,69.154,62.581,84.039,0.267,141.421,255,33.99,1,0,0,135,100,1.105,0.905,1,255,255
105,pear,3087,255,0,255,255,255,49.125,46.897,49.125,46.897,400,0,99,100,100,65.96,59.589,82.378,0.242,141.421,255,30.87,1,0,0,135,100,1.107,0.903,1,255,255
106,pear,2914,255,0,255,255,255,47.202,45.046,47.202,45.046,400,0,99,100,100,64.083,57.897,85.143,0.229,141.421,255,29.14,1,0,0,135,100,1.107,0.903,1,255,255
107,pear,2941,255,0,255,255,255,46.782,45.063,46.782,45.063,400,0,99,100,100,64.157,58.366,85.161,0.231,141.421,255,29.41,1,0,0,135,100,1.099,0.91,1,255,255
108,pear,2755,255,0,255,255,255,47.998,46.424,47.998,46.424,400,0,99,100,100,62.223,56.374,82.46,0.216,141.421,255,27.55,1,0,0,135,100,1.104,0.906,1,255,255
109,pear,2782,255,0,255,255,255,47.605,46.433,47.605,46.433,400,0,99,100,100,62.444,56.726,82.805,0.218,141.421,255,27.82,1,0,0,135,100,1.101,0.908,1,255,255
110,pear,2821,255,0,255,255,255,47.328,46.537,47.328,46.537,400,0,99,100,100,62.717,57.27,82.471,0.222,141.421,255,28.21,1,0,0,135,100,1.095,0.913,1,255,255
111,pear,2628,255,0,255,255,255,48.32,44.038,48.32,44.038,400,0,99,100,100,60.069,55.704,82.78,0.206,141.421,255,26.28,1,0,0,135,100,1.078,0.927,1,255,255
112,pear,2658,255,0,255,255,255,48.155,44.15,48.155,44.15,400,0,99,100,100,60.352,56.075,81.521,0.209,141.421,255,26.58,1,0,0,135,100,1.076,0.929,1,255,255
113,pear,2689,255,0,255,255,255,47.689,44.21,47.689,44.21,400,0,99,100,100,60.506,56.586,82.194,0.211,141.421,255,26.89,1,0,0,135,100,1.069,0.935,1,255,255
114,pear,2517,255,0,255,255,255,48.887,46.139,48.887,46.139,400,0,99,100,100,58.623,54.667,77.851,0.198,141.421,255,25.17,1,0,0,135,100,1.072,0.933,1,255,255
115,pear,2520,255,0,255,255,255,48.554,45.935,48.554,45.935,400,0,99,100,100,58.543,54.807,77.348,0.198,141.421,255,25.2,1,0,0,135,100,1.068,0.936,1,255,255
116,pear,2556,255,0,255,255,255,48.138,46.079,48.138,46.079,400,0,99,100,100,58.754,55.39,78.992,0.201,141.421,255,25.56,1,0,0,135,100,1.061,0.943,1,255,255
117,pear,2383,255,0,255,255,255,49.499,43.475,49.499,43.475,400,0,99,100,100,56.465,53.734,74.075,0.187,141.421,255,23.83,1,0,0,135,100,1.051,0.952,1,255,255
118,pear,2391,255,0,255,255,255,49.043,43.769,49.043,43.769,400,0,99,100,100,56.371,54.005,75.521,0.188,141.421,255,23.91,1,0,0,135,100,1.044,0.958,1,255,255
119,pear,2201,255,0,255,255,255,50.377,45.661,50.377,45.661,400,0,99,100,100,54.146,51.756,68.654,0.173,141.421,255,22.01,1,0,0,135,100,1.046,0.956,1,255,255
120,pear,2210,255,0,255,255,255,50.131,45.64,50.131,45.64,400,0,99,100,100,54.15,51.965,68.038,0.174,141.421,255,22.1,1,0,0,135,100,1.042,0.96,1,255,255
121,pear,2227,255,0,255,255,255,49.891,45.619,49.891,45.619,400,0,99,100,100,54.277,52.242,66.511,0.175,141.421,255,22.27,1,0,0,135,100,1.039,0.963,1,255,255
122,pear,2229,255,0,255,255,255,49.61,45.678,49.61,45.678,400,0,99,100,100,54.273,52.292,65.302,0.175,141.421,255,22.29,1,0,0,135,100,1.038,0.964,1,255,255
123,pear,2027,255,0,255,255,255,51.574,48.084,51.574,48.084,400,0,99,100,100,51.776,49.846,63.153,0.159,141.421,255,20.27,1,0,0,135,100,1.039,0.963,1,255,255
124,pear,2020,255,0,255,255,255,51.631,47.969,51.631,47.969,400,0,99,100,100,51.626,49.819,63.066,0.159,141.421,255,20.2,1,0,0,135,100,1.036,0.965,1,255,255
125,pear,2041,255,0,255,255,255,51.103,47.842,51.103,47.842,400,0,99,100,100,51.805,50.162,61.404,0.16,141.421,255,20.41,1,0,0,135,100,1.033,0.968,1,255,255
126,pear,2044,255,0,255,255,255,50.731,47.681,50.731,47.681,400,0,99,100,100,51.927,50.118,55.971,0.161,141.421,255,20.44,1,0,0,135,100,1.036,0.965,1,255,255
127,pear,2042,255,0,255,255,255,50.548,47.773,50.548,47.773,400,0,99,100,100,51.897,50.098,55.788,0.16,141.421,255,20.42,1,0,0,135,100,1.036,0.965,1,255,255
128,pear,2271,255,0,255,255,255,52.137,45.28,52.137,45.28,400,0,99,100,100,54.762,52.802,53.231,0.178,141.421,255,22.71,1,0,0,135,100,1.037,0.964,1,255,255
129,pear,2238,255,0,255,255,255,52.272,45.041,52.272,45.041,400,0,99,100,100,54.414,52.367,50.803,0.176,141.421,255,22.38,1,0,0,135,100,1.039,0.962,1,255,255
130,pear,2239,255,0,255,255,255,51.977,44.998,51.977,44.998,400,0,99,100,100,54.438,52.368,49.607,0.176,141.421,255,22.39,1,0,0,135,100,1.04,0.962,1,255,255
131,pear,2227,255,0,255,255,255,52.099,44.741,52.099,44.741,400,0,99,100,100,54.286,52.233,49.658,0.175,141.421,255,22.27,1,0,0,135,100,1.039,0.962,1,255,255
